2026-09-21 10:59:35 | INFO     | parser.scrapers.catalogue | Страница 1: https://books.toscrape.com/catalogue/page-1.html
2026-09-21 10:59:35 | DEBUG    | parser.utils.http_client | GET https://books.toscrape.com/catalogue/page-1.html (timeout=10.0)
2026-09-21 10:59:36 | INFO     | parser.utils.http_client | GET https://books.toscrape.com/catalogue/page-1.html -> 200: OK
2026-09-21 10:59:36 | INFO     | parser.scrapers.catalogue | Получено 50469 символов
2026-09-21 10:59:36 | INFO     | parser.parsers.book_list | Найдено 20 карточек
2026-09-21 10:59:36 | INFO     | parser.parsers.book_list | Разобрано 20 из 20 карточек
2026-09-21 11:01:21 | INFO     | __main__ | Старт парсера. base_url=https://books.toscrape.com
2026-09-21 11:01:21 | INFO     | parser.scrapers.catalogue | Страница 1: https://books.toscrape.com/catalogue/page-1.html
2026-09-21 11:01:21 | DEBUG    | parser.utils.http_client | GET https://books.toscrape.com/catalogue/page-1.html (timeout=10.0)
2026-09-21 11:01:22 | INFO     | parser.utils.http_client | GET https://books.toscrape.com/catalogue/page-1.html -> 200: OK
2026-09-21 11:01:22 | INFO     | parser.scrapers.catalogue | Получено 50469 символов
2026-09-21 11:01:22 | INFO     | parser.parsers.book_list | Найдено 20 карточек
2026-09-21 11:01:22 | INFO     | parser.parsers.book_list | Разобрано 20 из 20 карточек
2026-09-21 11:01:22 | DEBUG    | parser.parsers.pagination | Следующая страница: https://books.toscrape.com/catalogue/page-2.html
2026-09-21 11:01:22 | INFO     | parser.scrapers.catalogue | Собрано 20 книг с 1 страниц
2026-09-21 11:01:22 | DEBUG    | __main__ | Номер книги - 0, данные - A Light in the Attic, None, 51.77
2026-09-21 11:01:22 | DEBUG    | __main__ | Номер книги - 1, данные - Tipping the Velvet, None, 53.74
2026-09-21 11:01:22 | DEBUG    | __main__ | Номер книги - 2, данные - Soumission, None, 50.10
2026-09-21 11:01:22 | DEBUG    | __main__ | Номер книги - 3, данные - Sharp Objects, None, 47.82
2026-09-21 11:01:22 | DEBUG    | __main__ | Номер книги - 4, данные - Sapiens: A Brief History of Humankind, None, 54.23
2026-09-21 11:01:22 | DEBUG    | __main__ | Номер книги - 5, данные - The Requiem Red, None, 22.65
2026-09-21 11:01:22 | DEBUG    | __main__ | Номер книги - 6, данные - The Dirty Little Secrets of Getting Your Dream Job, None, 33.34
2026-09-21 11:01:22 | DEBUG    | __main__ | Номер книги - 7, данные - The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull, None, 17.93
2026-09-21 11:01:22 | DEBUG    | __main__ | Номер книги - 8, данные - The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics, None, 22.60
2026-09-21 11:01:22 | DEBUG    | __main__ | Номер книги - 9, данные - The Black Maria, None, 52.15
2026-09-21 11:01:22 | DEBUG    | __main__ | Номер книги - 10, данные - Starving Hearts (Triangular Trade Trilogy, #1), None, 13.99
2026-09-21 11:01:22 | DEBUG    | __main__ | Номер книги - 11, данные - Shakespeare's Sonnets, None, 20.66
2026-09-21 11:01:22 | DEBUG    | __main__ | Номер книги - 12, данные - Set Me Free, None, 17.46
2026-09-21 11:01:22 | DEBUG    | __main__ | Номер книги - 13, данные - Scott Pilgrim's Precious Little Life (Scott Pilgrim #1), None, 52.29
2026-09-21 11:01:22 | DEBUG    | __main__ | Номер книги - 14, данные - Rip it Up and Start Again, None, 35.02
2026-09-21 11:01:22 | DEBUG    | __main__ | Номер книги - 15, данные - Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991, None, 57.25
2026-09-21 11:01:22 | DEBUG    | __main__ | Номер книги - 16, данные - Olio, None, 23.88
